customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST14944,Male,0,No,No,4,No,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,82.5,8074.48,No
CUST14945,Female,0,No,No,59,No,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,39.83,2119.49,Yes
CUST14946,Male,0,Yes,Yes,11,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,70.09,443.37,Yes
CUST14947,Female,0,No,Yes,10,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.49,1937.55,No
CUST14948,Male,0,Yes,No,1,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Mailed check,70.37,8255.12,No
CUST14949,Female,0,Yes,No,8,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.11,1265.48,Yes
CUST14950,Male,0,No,Yes,40,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.31,3000.01,Yes
CUST14951,Male,1,No,No,9,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.85,2958.2,No
CUST14952,Female,0,No,No,20,No,No,DSL,No,No internet service,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),101.4,7077.6,Yes
CUST14953,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),106.66,8056.6,No
CUST14954,Male,0,No,Yes,46,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),29.27,2360.82,Yes
CUST14955,Male,0,No,Yes,68,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,89.27,5819.94,No
CUST14956,Male,0,No,No,68,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,114.3,4602.06,Yes
CUST14957,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,67.89,1118.63,Yes
CUST14958,Male,0,Yes,No,59,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Electronic check,48.2,6474.53,No
CUST14959,Female,0,Yes,No,69,Yes,No,No,Yes,Yes,Yes,No internet service,No,No,One year,No,Electronic check,55.44,1976.91,No
CUST14960,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,68.66,439.72,Yes
CUST14961,Male,0,Yes,No,25,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,90.94,3882.59,No
CUST14962,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,73.49,7145.15,No
CUST14963,Female,0,Yes,Yes,18,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),99.76,4621.84,No
CUST14964,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.34,6807.87,No
CUST14965,Female,0,No,Yes,58,No,No,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),112.11,6194.89,Yes
CUST14966,Male,0,No,Yes,66,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,73.26,1393.15,No
CUST14967,Male,0,Yes,Yes,72,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),22.57,4341.67,No
CUST14968,Female,0,Yes,No,55,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),73.78,5433.69,No
CUST14969,Male,0,Yes,No,70,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,66.4,602.11,No
CUST14970,Male,0,No,Yes,8,No,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,28.83,4070.21,Yes
CUST14971,Female,0,No,No,10,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),107.23,7371.89,Yes
CUST14972,Male,0,No,Yes,24,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.52,2447.63,No
CUST14973,Female,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.83,2655.49,Yes
CUST14974,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),31.81,7439.7,No
CUST14975,Female,0,No,No,46,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,73.5,3637.26,No
CUST14976,Male,0,Yes,No,49,No,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,33.53,6811.57,Yes
CUST14977,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),25.39,7691.69,No
CUST14978,Male,0,No,No,21,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.26,7212.97,Yes
CUST14979,Male,0,No,No,1,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,105.12,281.24,No
CUST14980,Male,0,No,Yes,15,No,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),114.45,5928.95,No
CUST14981,Male,0,No,Yes,12,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),102.32,5335.45,No
CUST14982,Female,0,Yes,Yes,46,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,95.36,1677.05,Yes
CUST14983,Male,0,Yes,Yes,66,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,39.45,997.14,No
CUST14984,Female,0,Yes,Yes,58,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),100.68,4832.32,No
CUST14985,Female,0,No,No,37,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,35.27,2811.77,No
CUST14986,Male,0,No,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),96.92,6990.23,No
CUST14987,Female,1,No,No,31,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,66.32,6927.29,Yes
CUST14988,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,117.15,5708.99,Yes
CUST14989,Male,0,Yes,No,57,No,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,32.08,1605.33,No
CUST14990,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.42,3913.47,Yes
CUST14991,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),69.56,7756.62,Yes
CUST14992,Female,1,No,No,9,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),69.0,7837.5,No
CUST14993,Male,0,Yes,No,14,No,No phone service,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),27.94,6635.01,No
CUST14994,Female,0,No,Yes,16,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),76.63,8024.8,No
CUST14995,Male,0,No,No,63,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),23.42,6817.75,No
CUST14996,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),18.61,4966.12,Yes
CUST14997,Male,1,Yes,Yes,57,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),52.93,8680.91,No
CUST14998,Male,0,Yes,No,31,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),116.52,3935.69,No
CUST14999,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),48.64,3848.74,No
CUST15000,Female,0,No,Yes,24,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,61.54,7121.52,No
CUST15001,Female,0,No,No,45,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),89.64,3976.99,Yes
CUST15002,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,40.91,2454.64,Yes
CUST15003,Male,0,No,Yes,3,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.52,5802.01,No
CUST15004,Male,0,Yes,No,40,No,No phone service,No,No internet service,No,No internet service,No,No,Yes,One year,Yes,Mailed check,84.75,8334.31,No
CUST15005,Female,0,Yes,No,9,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,Yes,One year,No,Mailed check,75.47,4307.46,Yes
CUST15006,Female,0,Yes,Yes,16,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.29,6006.29,No
CUST15007,Male,0,Yes,Yes,65,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,36.81,7899.37,Yes
CUST15008,Male,1,No,Yes,49,No,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,80.36,2811.01,No
CUST15009,Male,0,Yes,No,70,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),72.52,7442.99,No
CUST15010,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),104.22,1664.66,No
CUST15011,Male,0,No,Yes,26,No,Yes,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.98,468.74,No
CUST15012,Female,1,No,Yes,6,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),85.65,1227.38,No
CUST15013,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),112.64,5489.75,No
CUST15014,Female,0,Yes,Yes,17,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),50.5,5914.13,Yes
CUST15015,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.57,4975.8,Yes
CUST15016,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),64.54,6531.36,No
CUST15017,Female,0,Yes,Yes,35,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),83.05,8247.64,No
CUST15018,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),111.2,1926.84,Yes
CUST15019,Male,0,No,Yes,62,No,No phone service,No,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,43.17,920.42,No
CUST15020,Female,0,Yes,Yes,26,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),116.7,158.14,No
CUST15021,Male,0,No,No,65,No,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,113.52,6650.68,No
CUST15022,Female,0,Yes,No,43,No,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,62.39,208.83,No
CUST15023,Female,0,No,No,18,No,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,30.87,1243.54,No
CUST15024,Male,0,No,Yes,51,No,No phone service,No,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),57.37,5993.81,No
CUST15025,Female,0,No,Yes,58,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),51.49,5670.12,Yes
CUST15026,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.86,4865.22,Yes
CUST15027,Male,1,No,Yes,28,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,100.93,6000.15,No
CUST15028,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),40.72,6924.72,Yes
CUST15029,Male,0,Yes,No,6,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),26.44,8545.12,No
CUST15030,Female,1,Yes,Yes,12,Yes,No,No,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),96.2,4881.51,Yes
CUST15031,Male,0,No,Yes,50,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.77,3244.49,Yes
CUST15032,Male,0,No,Yes,13,No,Yes,No,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,102.57,6566.39,No
CUST15033,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,37.56,7258.5,No
CUST15034,Female,0,Yes,Yes,16,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,47.21,8347.37,No
CUST15035,Female,0,No,No,72,Yes,No,No,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,70.7,6320.65,No
CUST15036,Male,1,Yes,No,1,No,No phone service,No,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,103.8,5589.88,No
CUST15037,Female,0,Yes,Yes,3,No,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,42.35,2165.16,No
CUST15038,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,76.65,5448.5,No
CUST15039,Female,0,No,No,55,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.95,414.34,No
CUST15040,Female,0,No,Yes,22,Yes,No,DSL,No,No,No internet service,Yes,No,No,One year,Yes,Mailed check,102.45,7983.27,No
CUST15041,Male,0,Yes,No,61,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No,One year,No,Electronic check,98.88,200.62,No
CUST15042,Female,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.64,7736.1,Yes
CUST15043,Male,0,No,No,66,No,No phone service,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.11,5780.57,No
CUST15044,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),26.11,3097.23,Yes
CUST15045,Female,0,Yes,No,17,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,39.27,4881.2,No
CUST15046,Female,0,Yes,Yes,4,No,No,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,77.61,8683.74,No
CUST15047,Female,0,Yes,No,24,No,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),93.19,7352.66,No
CUST15048,Male,1,No,No,19,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),105.78,5068.13,No
CUST15049,Female,1,No,No,68,No,No,No,No internet service,No,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),74.29,7561.19,No
CUST15050,Male,0,No,No,34,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),62.67,3100.38,No
CUST15051,Female,0,No,No,2,No,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,110.36,2448.53,No
CUST15052,Female,0,Yes,No,27,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),40.65,8257.76,No
CUST15053,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.92,2648.85,No
CUST15054,Female,0,Yes,Yes,58,No,No phone service,No,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,83.8,7965.57,No
CUST15055,Male,0,Yes,Yes,56,No,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),94.78,3709.41,No
CUST15056,Female,0,Yes,No,23,No,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,48.84,6310.17,No
CUST15057,Female,0,Yes,No,59,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.51,3496.05,No
CUST15058,Female,0,No,No,55,No,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),69.38,4923.96,No
CUST15059,Female,0,No,Yes,25,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,59.8,5992.73,Yes
CUST15060,Female,0,Yes,Yes,0,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.0,2433.0,No
CUST15061,Male,0,No,No,51,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,98.38,3322.56,No
CUST15062,Male,0,No,Yes,62,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),41.24,4331.01,No
CUST15063,Female,0,No,Yes,58,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,96.84,4119.53,No
